Time,Open,High,Low,Close,Volume
2024-03-05 18:00:00+00:00,1.086,1.08601,1.08515,1.08528,2621.0
2024-03-05 19:00:00+00:00,1.08528,1.08579,1.08514,1.08529,3060.0
2024-03-05 20:00:00+00:00,1.08529,1.08586,1.0849,1.08578,2883.0
2024-03-05 21:00:00+00:00,1.08578,1.08593,1.08559,1.08568,1267.0
2024-03-05 22:00:00+00:00,1.08568,1.08587,1.0855,1.08569,3072.0
2024-03-05 23:00:00+00:00,1.08569,1.08589,1.08555,1.08555,917.0
2024-03-06 00:00:00+00:00,1.08555,1.08558,1.08492,1.08498,2357.0
2024-03-06 01:00:00+00:00,1.08498,1.08502,1.08422,1.08439,2985.0
2024-03-06 02:00:00+00:00,1.08439,1.08533,1.08438,1.08526,2268.0
2024-03-06 03:00:00+00:00,1.08526,1.08533,1.08504,1.08508,1905.0
2024-03-06 04:00:00+00:00,1.08508,1.08524,1.08495,1.08519,1408.0
2024-03-06 05:00:00+00:00,1.08519,1.0857,1.08516,1.08552,1866.0
2024-03-06 06:00:00+00:00,1.08552,1.08607,1.08549,1.08595,2183.0
2024-03-06 07:00:00+00:00,1.08595,1.08666,1.08586,1.08621,4008.0
2024-03-06 08:00:00+00:00,1.08621,1.08743,1.08592,1.08732,4108.0
2024-03-06 09:00:00+00:00,1.08732,1.08778,1.08694,1.08766,3029.0
2024-03-06 10:00:00+00:00,1.08766,1.08796,1.08734,1.08774,2303.0
2024-03-06 11:00:00+00:00,1.08774,1.08785,1.08716,1.08758,2243.0
2024-03-06 12:00:00+00:00,1.08758,1.08788,1.08674,1.08688,2730.0
2024-03-06 13:00:00+00:00,1.08688,1.08851,1.08685,1.0885,8223.0
2024-03-06 14:00:00+00:00,1.0885,1.08895,1.0883,1.0887,5702.0
2024-03-06 15:00:00+00:00,1.0887,1.09089,1.08814,1.09051,8618.0
2024-03-06 16:00:00+00:00,1.09051,1.0915,1.08995,1.09122,5615.0
2024-03-06 17:00:00+00:00,1.09122,1.09154,1.08994,1.09024,5387.0
2024-03-06 18:00:00+00:00,1.09024,1.09078,1.09004,1.0903,4617.0
2024-03-06 19:00:00+00:00,1.0903,1.0903,1.08934,1.08969,5650.0
2024-03-06 20:00:00+00:00,1.08969,1.08994,1.08929,1.0899,4203.0
2024-03-06 21:00:00+00:00,1.0899,1.08994,1.08955,1.0899,1250.0
2024-03-06 22:00:00+00:00,1.0899,1.09018,1.08968,1.08981,970.0
2024-03-06 23:00:00+00:00,1.08981,1.09016,1.08977,1.08996,782.0
2024-03-07 00:00:00+00:00,1.08996,1.09074,1.08994,1.09031,2761.0
2024-03-07 01:00:00+00:00,1.09031,1.09044,1.08966,1.0898,3912.0
2024-03-07 02:00:00+00:00,1.0898,1.0899,1.08936,1.08986,2498.0
2024-03-07 03:00:00+00:00,1.08986,1.09015,1.08954,1.09007,1630.0
2024-03-07 04:00:00+00:00,1.09007,1.09055,1.09003,1.09036,2072.0
2024-03-07 05:00:00+00:00,1.09036,1.09058,1.08998,1.09004,1984.0
2024-03-07 06:00:00+00:00,1.09004,1.09031,1.08986,1.09018,2376.0
2024-03-07 07:00:00+00:00,1.09018,1.09044,1.08912,1.08938,4444.0
2024-03-07 08:00:00+00:00,1.08938,1.0898,1.08878,1.0898,4391.0
2024-03-07 09:00:00+00:00,1.0898,1.09028,1.08928,1.09017,2970.0
2024-03-07 10:00:00+00:00,1.09017,1.0902,1.08897,1.08966,3438.0
2024-03-07 11:00:00+00:00,1.08966,1.08993,1.08924,1.0894,2769.0
2024-03-07 12:00:00+00:00,1.0894,1.09002,1.08922,1.08944,2968.0
2024-03-07 13:00:00+00:00,1.08944,1.08969,1.08677,1.08722,9305.0
2024-03-07 14:00:00+00:00,1.08722,1.09196,1.08692,1.09156,10029.0
2024-03-07 15:00:00+00:00,1.09156,1.09309,1.09082,1.093,6162.0
2024-03-07 16:00:00+00:00,1.093,1.09423,1.09248,1.09402,5828.0
2024-03-07 17:00:00+00:00,1.09402,1.09417,1.09312,1.0937,3485.0
2024-03-07 18:00:00+00:00,1.0937,1.09448,1.09366,1.09422,2515.0
2024-03-07 19:00:00+00:00,1.09422,1.09488,1.09409,1.09468,2358.0
2024-03-07 20:00:00+00:00,1.09468,1.09492,1.09426,1.0947,2368.0
2024-03-07 21:00:00+00:00,1.0947,1.09491,1.09458,1.09484,1418.0
2024-03-07 22:00:00+00:00,1.09484,1.09484,1.09455,1.09474,2879.0
2024-03-07 23:00:00+00:00,1.09474,1.09515,1.09474,1.0951,590.0
2024-03-08 00:00:00+00:00,1.0951,1.09558,1.09503,1.09514,1811.0
2024-03-08 01:00:00+00:00,1.09514,1.09529,1.09466,1.0948,2316.0
2024-03-08 02:00:00+00:00,1.0948,1.09509,1.0945,1.09458,2089.0
2024-03-08 03:00:00+00:00,1.09458,1.0948,1.09442,1.09474,1547.0
2024-03-08 04:00:00+00:00,1.09474,1.09492,1.09445,1.09457,1204.0
2024-03-08 05:00:00+00:00,1.09457,1.09486,1.09448,1.09466,1841.0
2024-03-08 06:00:00+00:00,1.09466,1.09492,1.09442,1.09484,2071.0
2024-03-08 07:00:00+00:00,1.09484,1.09512,1.09318,1.09338,4700.0
2024-03-08 08:00:00+00:00,1.09338,1.0939,1.09292,1.09358,3716.0
2024-03-08 09:00:00+00:00,1.09358,1.09376,1.09261,1.09353,4652.0
2024-03-08 10:00:00+00:00,1.09353,1.09372,1.09264,1.09335,3299.0
2024-03-08 11:00:00+00:00,1.09335,1.0939,1.09296,1.09346,2949.0
2024-03-08 12:00:00+00:00,1.09346,1.09352,1.09281,1.09319,3329.0
2024-03-08 13:00:00+00:00,1.09319,1.09813,1.09192,1.09583,12352.0
2024-03-08 14:00:00+00:00,1.09583,1.09668,1.09448,1.09578,10281.0
2024-03-08 15:00:00+00:00,1.09578,1.09619,1.09434,1.0961,7056.0
2024-03-08 16:00:00+00:00,1.0961,1.09614,1.09374,1.09404,6349.0
2024-03-08 17:00:00+00:00,1.09404,1.0946,1.0937,1.09394,6256.0
2024-03-08 18:00:00+00:00,1.09394,1.09402,1.09335,1.09372,4244.0
2024-03-08 19:00:00+00:00,1.09372,1.09421,1.09344,1.09419,3353.0
2024-03-08 20:00:00+00:00,1.09419,1.0944,1.09346,1.09364,3282.0
2024-03-08 21:00:00+00:00,1.09364,1.09409,1.09354,1.09388,1796.0
2024-03-10 21:00:00+00:00,1.09388,1.09436,1.0938,1.09396,305.0
2024-03-10 22:00:00+00:00,1.09396,1.09412,1.0936,1.09376,676.0
2024-03-10 23:00:00+00:00,1.09376,1.09438,1.09376,1.09429,2697.0
2024-03-11 00:00:00+00:00,1.09429,1.09468,1.09383,1.09424,2225.0
2024-03-11 01:00:00+00:00,1.09424,1.09458,1.0939,1.09407,3621.0
2024-03-11 02:00:00+00:00,1.09407,1.0942,1.09374,1.09389,2094.0
2024-03-11 03:00:00+00:00,1.09389,1.09444,1.0938,1.09414,1209.0
2024-03-11 04:00:00+00:00,1.09414,1.09417,1.0937,1.09386,1632.0
2024-03-11 05:00:00+00:00,1.09386,1.09421,1.09386,1.09414,1611.0
2024-03-11 06:00:00+00:00,1.09414,1.09438,1.09355,1.0942,2091.0
2024-03-11 07:00:00+00:00,1.0942,1.09475,1.09372,1.0942,3361.0
2024-03-11 08:00:00+00:00,1.0942,1.09482,1.09386,1.09446,4639.0
2024-03-11 09:00:00+00:00,1.09446,1.0945,1.09341,1.09347,3140.0
2024-03-11 10:00:00+00:00,1.09347,1.09436,1.0933,1.09417,2451.0
2024-03-11 11:00:00+00:00,1.09417,1.09435,1.09378,1.0943,1928.0
2024-03-11 12:00:00+00:00,1.0943,1.09434,1.09294,1.09295,4188.0
2024-03-11 13:00:00+00:00,1.09295,1.09318,1.09177,1.09196,4271.0
2024-03-11 14:00:00+00:00,1.09196,1.0925,1.09158,1.09246,4634.0
2024-03-11 15:00:00+00:00,1.09246,1.0929,1.09146,1.09273,4661.0
2024-03-11 16:00:00+00:00,1.09273,1.09281,1.09229,1.09272,3329.0
2024-03-11 17:00:00+00:00,1.09272,1.09304,1.09247,1.09254,3937.0
2024-03-11 18:00:00+00:00,1.09254,1.09263,1.09182,1.09242,2683.0
2024-03-11 19:00:00+00:00,1.09242,1.09265,1.0922,1.09263,2787.0
2024-03-11 20:00:00+00:00,1.09263,1.09276,1.09253,1.09254,1000.0
2024-03-11 21:00:00+00:00,1.09254,1.09289,1.09213,1.09262,4728.0
2024-03-11 22:00:00+00:00,1.09262,1.09273,1.09246,1.09253,671.0
2024-03-11 23:00:00+00:00,1.09253,1.0931,1.09252,1.09307,899.0
2024-03-12 00:00:00+00:00,1.09307,1.09324,1.09285,1.09287,1667.0
2024-03-12 01:00:00+00:00,1.09287,1.09344,1.09269,1.09337,2086.0
2024-03-12 02:00:00+00:00,1.09337,1.09365,1.09303,1.09363,2091.0
2024-03-12 03:00:00+00:00,1.09363,1.09381,1.09342,1.09364,1335.0
2024-03-12 04:00:00+00:00,1.09364,1.09383,1.09346,1.0937,1083.0
2024-03-12 05:00:00+00:00,1.0937,1.09393,1.09366,1.09386,1491.0
2024-03-12 06:00:00+00:00,1.09386,1.09394,1.09343,1.09384,2215.0
2024-03-12 07:00:00+00:00,1.09384,1.09396,1.09317,1.0932,3591.0
2024-03-12 08:00:00+00:00,1.0932,1.09335,1.09213,1.09248,3897.0
2024-03-12 09:00:00+00:00,1.09248,1.09335,1.09233,1.09304,2750.0
2024-03-12 10:00:00+00:00,1.09304,1.09345,1.09268,1.09341,2532.0
2024-03-12 11:00:00+00:00,1.09341,1.09356,1.09319,1.09336,2363.0
2024-03-12 12:00:00+00:00,1.09336,1.09441,1.09031,1.09202,12902.0
2024-03-12 13:00:00+00:00,1.09202,1.0923,1.09023,1.09108,10999.0
2024-03-12 14:00:00+00:00,1.09108,1.09197,1.09064,1.09172,6142.0
2024-03-12 15:00:00+00:00,1.09172,1.09186,1.09075,1.09176,3996.0
2024-03-12 16:00:00+00:00,1.09176,1.09192,1.09136,1.09177,3192.0
2024-03-12 17:00:00+00:00,1.09177,1.09209,1.09128,1.09193,3798.0
2024-03-12 18:00:00+00:00,1.09193,1.09246,1.09186,1.09241,2245.0
2024-03-12 19:00:00+00:00,1.09241,1.0926,1.0921,1.09259,2202.0
2024-03-12 20:00:00+00:00,1.09259,1.09276,1.09252,1.09265,953.0
2024-03-12 21:00:00+00:00,1.09265,1.09278,1.09258,1.09272,2544.0
2024-03-12 22:00:00+00:00,1.09272,1.09288,1.09267,1.09276,608.0
2024-03-12 23:00:00+00:00,1.09276,1.0929,1.09265,1.09268,957.0
2024-03-13 00:00:00+00:00,1.09268,1.09298,1.09258,1.0927,1932.0
2024-03-13 01:00:00+00:00,1.0927,1.0929,1.09234,1.09238,2720.0
2024-03-13 02:00:00+00:00,1.09238,1.09276,1.09235,1.0927,1941.0
2024-03-13 03:00:00+00:00,1.0927,1.09309,1.0925,1.0928,2010.0
2024-03-13 04:00:00+00:00,1.0928,1.09282,1.09221,1.09236,1660.0
2024-03-13 05:00:00+00:00,1.09236,1.09291,1.09227,1.09288,1777.0
2024-03-13 06:00:00+00:00,1.09288,1.09294,1.09254,1.0928,2077.0
2024-03-13 07:00:00+00:00,1.0928,1.09319,1.0921,1.09268,2660.0
2024-03-13 08:00:00+00:00,1.09268,1.0933,1.09263,1.09276,2885.0
2024-03-13 09:00:00+00:00,1.09276,1.0928,1.092,1.09234,3154.0
2024-03-13 10:00:00+00:00,1.09234,1.09334,1.09222,1.09306,2211.0
2024-03-13 11:00:00+00:00,1.09306,1.09458,1.09302,1.09421,2279.0
2024-03-13 12:00:00+00:00,1.09421,1.09475,1.09336,1.09367,4123.0
2024-03-13 13:00:00+00:00,1.09367,1.09421,1.0936,1.09372,4244.0
2024-03-13 14:00:00+00:00,1.09372,1.09444,1.09314,1.0942,4657.0
2024-03-13 15:00:00+00:00,1.0942,1.09473,1.09381,1.09436,4300.0
2024-03-13 16:00:00+00:00,1.09436,1.09495,1.094,1.09491,3034.0
2024-03-13 17:00:00+00:00,1.09491,1.0964,1.09488,1.0957,4066.0
2024-03-13 18:00:00+00:00,1.0957,1.09585,1.09504,1.09509,2326.0
2024-03-13 19:00:00+00:00,1.09509,1.09518,1.09458,1.09474,2412.0
2024-03-13 20:00:00+00:00,1.09474,1.09494,1.09471,1.09481,1090.0
2024-03-13 21:00:00+00:00,1.09481,1.09536,1.09478,1.09498,2541.0
2024-03-13 22:00:00+00:00,1.09498,1.09515,1.09488,1.09488,882.0
2024-03-13 23:00:00+00:00,1.09488,1.09532,1.09488,1.09531,1004.0
2024-03-14 00:00:00+00:00,1.09531,1.09548,1.0946,1.09488,1486.0
2024-03-14 01:00:00+00:00,1.09488,1.09529,1.09453,1.0949,1755.0
2024-03-14 02:00:00+00:00,1.0949,1.095,1.0943,1.09438,1015.0
2024-03-14 03:00:00+00:00,1.09438,1.09454,1.09414,1.09422,1485.0
2024-03-14 04:00:00+00:00,1.09422,1.09429,1.0939,1.09426,1268.0
2024-03-14 05:00:00+00:00,1.09426,1.09432,1.09392,1.09396,1254.0
2024-03-14 06:00:00+00:00,1.09396,1.0942,1.09371,1.09378,1716.0
2024-03-14 07:00:00+00:00,1.09378,1.0943,1.09318,1.09353,3240.0
2024-03-14 08:00:00+00:00,1.09353,1.09442,1.09353,1.09378,3812.0
2024-03-14 09:00:00+00:00,1.09378,1.09444,1.09371,1.09415,2683.0
2024-03-14 10:00:00+00:00,1.09415,1.09455,1.0938,1.09397,2416.0
2024-03-14 11:00:00+00:00,1.09397,1.09437,1.09378,1.09416,1906.0
2024-03-14 12:00:00+00:00,1.09416,1.09447,1.09238,1.09301,8667.0
2024-03-14 13:00:00+00:00,1.09301,1.09313,1.09089,1.09121,8114.0
2024-03-14 14:00:00+00:00,1.09121,1.09142,1.0896,1.08978,6308.0
2024-03-14 15:00:00+00:00,1.08978,1.08994,1.0883,1.08877,4997.0
2024-03-14 16:00:00+00:00,1.08877,1.08928,1.08848,1.08872,4115.0
2024-03-14 17:00:00+00:00,1.08872,1.08892,1.0881,1.08865,2514.0
2024-03-14 18:00:00+00:00,1.08865,1.08899,1.08838,1.0885,2496.0
2024-03-14 19:00:00+00:00,1.0885,1.08912,1.08807,1.08912,2183.0
2024-03-14 20:00:00+00:00,1.08912,1.08919,1.08831,1.08835,1333.0
2024-03-14 21:00:00+00:00,1.08835,1.08862,1.08827,1.08861,4739.0
2024-03-14 22:00:00+00:00,1.08861,1.08866,1.08834,1.0884,488.0
2024-03-14 23:00:00+00:00,1.0884,1.08851,1.08826,1.08827,1180.0
2024-03-15 00:00:00+00:00,1.08827,1.08848,1.0876,1.08779,2235.0
2024-03-15 01:00:00+00:00,1.08779,1.08802,1.08756,1.08772,2089.0
2024-03-15 02:00:00+00:00,1.08772,1.08772,1.0873,1.08732,1628.0
2024-03-15 03:00:00+00:00,1.08732,1.08783,1.08732,1.0877,1769.0
2024-03-15 04:00:00+00:00,1.0877,1.08773,1.08748,1.08766,1403.0
2024-03-15 05:00:00+00:00,1.08766,1.08775,1.08733,1.08771,1546.0
2024-03-15 06:00:00+00:00,1.08771,1.08807,1.08756,1.08799,1680.0
2024-03-15 07:00:00+00:00,1.08799,1.0885,1.08786,1.0881,2696.0
2024-03-15 08:00:00+00:00,1.0881,1.0887,1.0878,1.0883,3741.0
2024-03-15 09:00:00+00:00,1.0883,1.08997,1.08826,1.08982,2991.0
2024-03-15 10:00:00+00:00,1.08982,1.08998,1.08892,1.08912,2703.0
2024-03-15 11:00:00+00:00,1.08912,1.08965,1.0887,1.08938,1966.0
2024-03-15 12:00:00+00:00,1.08938,1.08944,1.08844,1.08874,4989.0
2024-03-15 13:00:00+00:00,1.08874,1.08949,1.08834,1.08866,6079.0
2024-03-15 14:00:00+00:00,1.08866,1.08945,1.08843,1.0888,6079.0
2024-03-15 15:00:00+00:00,1.0888,1.08891,1.08813,1.08878,3867.0
2024-03-15 16:00:00+00:00,1.08878,1.08899,1.08836,1.08858,3662.0
2024-03-15 17:00:00+00:00,1.08858,1.0888,1.08834,1.08838,3002.0
2024-03-15 18:00:00+00:00,1.08838,1.08913,1.08836,1.08904,2376.0
2024-03-15 19:00:00+00:00,1.08904,1.08915,1.08872,1.08894,2187.0
2024-03-15 20:00:00+00:00,1.08894,1.089,1.08864,1.08882,937.0
2024-03-17 21:00:00+00:00,1.08882,1.08924,1.08835,1.08896,397.0
2024-03-17 22:00:00+00:00,1.08896,1.08914,1.08862,1.08866,950.0
2024-03-17 23:00:00+00:00,1.08866,1.08868,1.08818,1.08836,1711.0
2024-03-18 00:00:00+00:00,1.08836,1.08881,1.08807,1.08854,1428.0
2024-03-18 01:00:00+00:00,1.08854,1.08902,1.08829,1.08893,1645.0
2024-03-18 02:00:00+00:00,1.08893,1.08919,1.08876,1.08892,1507.0
2024-03-18 03:00:00+00:00,1.08892,1.08906,1.08853,1.08854,1083.0
2024-03-18 04:00:00+00:00,1.08854,1.08882,1.08853,1.08876,1011.0
2024-03-18 05:00:00+00:00,1.08876,1.08887,1.08854,1.08872,1173.0
2024-03-18 06:00:00+00:00,1.08872,1.08894,1.08868,1.0889,1273.0
2024-03-18 07:00:00+00:00,1.0889,1.08966,1.0889,1.08925,2151.0
2024-03-18 08:00:00+00:00,1.08925,1.0898,1.08909,1.0894,3208.0
2024-03-18 09:00:00+00:00,1.0894,1.09006,1.08926,1.08995,2272.0
2024-03-18 10:00:00+00:00,1.08995,1.0902,1.08963,1.08999,2488.0
2024-03-18 11:00:00+00:00,1.08999,1.09062,1.08989,1.09024,2297.0
2024-03-18 12:00:00+00:00,1.09024,1.0905,1.08899,1.08922,3062.0
2024-03-18 13:00:00+00:00,1.08922,1.08936,1.08858,1.08892,3557.0
2024-03-18 14:00:00+00:00,1.08892,1.08934,1.08844,1.08857,3473.0
2024-03-18 15:00:00+00:00,1.08857,1.08892,1.0881,1.08854,3343.0
2024-03-18 16:00:00+00:00,1.08854,1.08854,1.08694,1.08725,3198.0
2024-03-18 17:00:00+00:00,1.08725,1.08753,1.0866,1.08688,2344.0
2024-03-18 18:00:00+00:00,1.08688,1.08712,1.08674,1.08711,1439.0
2024-03-18 19:00:00+00:00,1.08711,1.08734,1.08678,1.08694,1581.0
2024-03-18 20:00:00+00:00,1.08694,1.08726,1.08692,1.08726,903.0
2024-03-18 21:00:00+00:00,1.08726,1.08752,1.08724,1.08732,1755.0
2024-03-18 22:00:00+00:00,1.08732,1.0874,1.08713,1.08718,675.0
2024-03-18 23:00:00+00:00,1.08718,1.08736,1.08713,1.08734,1014.0
2024-03-19 00:00:00+00:00,1.08734,1.08746,1.08692,1.08695,2384.0
2024-03-19 01:00:00+00:00,1.08695,1.08718,1.08668,1.08682,2629.0
2024-03-19 02:00:00+00:00,1.08682,1.08748,1.08682,1.08733,2236.0
2024-03-19 03:00:00+00:00,1.08733,1.08766,1.087,1.0874,4690.0
2024-03-19 04:00:00+00:00,1.0874,1.08766,1.08674,1.08708,2748.0
2024-03-19 05:00:00+00:00,1.08708,1.08723,1.0863,1.08642,2577.0
2024-03-19 06:00:00+00:00,1.08642,1.08686,1.0862,1.08676,3453.0
2024-03-19 07:00:00+00:00,1.08676,1.08677,1.08516,1.08548,3467.0
2024-03-19 08:00:00+00:00,1.08548,1.08563,1.08424,1.08476,4399.0
